iter	RMSE
4339	0.4142832876
4340	0.4142688704
4341	0.4142466143
4342	0.4142203955
4343	0.4141979252
4344	0.414177103
4345	0.414164596
4346	0.4141518674
4347	0.4141435685
4348	0.4141299542
4349	0.4141117748
4350	0.4140871349
4351	0.4140789291
4352	0.4140573984
4353	0.4140410706
4354	0.4140215148
4355	0.4140029648
4356	0.4139876396
4357	0.4139718662
4358	0.4139578729
4359	0.4139269345
4360	0.4139161147
4361	0.4139041497
4362	0.4138950581
4363	0.4138816843
4364	0.413863814
4365	0.413849983
4366	0.4138317354
4367	0.4138212908
4368	0.4137869717
4369	0.4137623662
4370	0.4137474629
4371	0.4137328149
4372	0.4137214447
4373	0.4137045041
4374	0.4136812758
4375	0.4136676246
4376	0.4136443511
4377	0.4136341639
4378	0.413609285
4379	0.4135824618
4380	0.4135701348
4381	0.413550669
4382	0.4135303979
4383	0.4135118235
4384	0.4134966967
4385	0.4134673075
4386	0.4134526175
4387	0.4134417609
4388	0.4134248247
4389	0.4134111209
4390	0.4133859656
4391	0.4133698279
4392	0.4133306542
4393	0.4133158814
4394	0.41329331
4395	0.4132702328
4396	0.4132457636
4397	0.4132194885
4398	0.4132013544
4399	0.4131788144
4400	0.4131568446
4401	0.4131387771
4402	0.4131220452
4403	0.41310834
4404	0.4130944696
4405	0.4130655846
4406	0.413050354
4407	0.4130386079
4408	0.4130128295
4409	0.412998016
4410	0.4129822265
4411	0.412969852
4412	0.4129523469
4413	0.4129315415
4414	0.4129139349
4415	0.4129004758
4416	0.4128897774
4417	0.4128800591
4418	0.4128631715
4419	0.4128384757
4420	0.4128126888
4421	0.4127942137
4422	0.4127612617
4423	0.4127488737
4424	0.412738276
4425	0.4127106058
4426	0.4126923046
4427	0.4126805645
4428	0.4126628585
4429	0.4126542818
4430	0.4126270171
4431	0.4126139353
4432	0.4125863899
4433	0.4125734065
4434	0.4125628702
4435	0.4125512337
4436	0.4125233333
4437	0.4125135613
4438	0.4124980383
4439	0.4124809602
4440	0.4124526298
4441	0.41243208
4442	0.4124134503
4443	0.4124013217
4444	0.4123830881
4445	0.4123673777
4446	0.4123464936
4447	0.4123331614
4448	0.4123241117
4449	0.412311054
4450	0.4122744269
4451	0.4122510316
4452	0.4122407462
4453	0.4122318282
4454	0.412204246
4455	0.4121934326
4456	0.4121812425
4457	0.4121725046
4458	0.4121501644
4459	0.4121380672
4460	0.4121229462
4461	0.4120959846
4462	0.412067304
4463	0.4120597296
4464	0.4120481176
4465	0.4120403034
4466	0.4120140214
4467	0.4120020301
4468	0.4119946852
4469	0.4119707275
4470	0.4119587805
4471	0.4119282238
4472	0.4119104858
4473	0.4118937758
4474	0.4118687775
4475	0.4118510497
4476	0.4118364464
4477	0.4118149942
4478	0.4118013632
4479	0.4117888873
4480	0.411775328
4481	0.4117632658
4482	0.4117471162
4483	0.4117381945
4484	0.4117276862
4485	0.4117127257
4486	0.4116781368
4487	0.4116646771
4488	0.4116550081
4489	0.4116341993
4490	0.4116166698
4491	0.4116090937
4492	0.4115963502
4493	0.4115740019
4494	0.4115542894
4495	0.4115429076
4496	0.4115191425
4497	0.411501957
4498	0.4114868882
4499	0.4114579294
4500	0.4114404307
4501	0.4114224492
4502	0.4114090627
4503	0.4113786267
4504	0.4113652813
4505	0.411356945
4506	0.4113386327
4507	0.4113123541
4508	0.4112963573
4509	0.4112885893
4510	0.4112721066
4511	0.4112478177
4512	0.4112287735
4513	0.411197132
4514	0.4111736009
4515	0.4111573255
4516	0.4111451088
4517	0.4111308761
4518	0.4111203984
4519	0.4111053908
4520	0.4110916851
4521	0.4110818096
4522	0.411059205
4523	0.4110395095
4524	0.4110219897
4525	0.4110022919
4526	0.410994144
4527	0.4109829951
4528	0.4109720708
4529	0.4109593562
4530	0.410952378
4531	0.4109408786
4532	0.4109203744
4533	0.4109036573
4534	0.4108859659
4535	0.4108544452
4536	0.410836697
4537	0.4108254518
4538	0.410802398
4539	0.4107913447
4540	0.4107774683
4541	0.4107575595
4542	0.4107501262
4543	0.4107414151
4544	0.41072544
4545	0.4107164589
4546	0.4106816472
4547	0.4106669768
4548	0.4106564693
4549	0.4106327929
4550	0.4106232677
4551	0.4106124198
4552	0.4105983419
4553	0.4105830472
4554	0.4105678539
4555	0.4105485193
4556	0.4105345719
4557	0.410517958
4558	0.4105028299
4559	0.4104870461
4560	0.4104754433
4561	0.4104619399
4562	0.4104537666
4563	0.4104377468
4564	0.4104246843
4565	0.4104125057
4566	0.4103985043
4567	0.4103796675
4568	0.4103566673
4569	0.4103470583
4570	0.4103343193
4571	0.4103207357
4572	0.4103100002
4573	0.4103003683
4574	0.4102887651
4575	0.4102685574
4576	0.4102535373
4577	0.41023831
4578	0.4102176459
4579	0.4102009405
4580	0.4101825116
4581	0.41017559
4582	0.4101440734
4583	0.4101315296
4584	0.4101156785
4585	0.4101089626
4586	0.4100955077
4587	0.4100797121
4588	0.4100673079
4589	0.4100534794
4590	0.4100419786
4591	0.4100246671
4592	0.4100118832
4593	0.4099959868
4594	0.4099840047
4595	0.4099742082
4596	0.4099634629
4597	0.4099345576
4598	0.4099163248
4599	0.4099056713
4600	0.4098882195
4601	0.4098784125
4602	0.4098610829
4603	0.409837353
4604	0.4098242355
4605	0.4098022896
4606	0.4097753396
4607	0.409758663
4608	0.4097395792
4609	0.4097226583
4610	0.4097098215
4611	0.4096892748
4612	0.4096803469
4613	0.4096674852
4614	0.4096515593
4615	0.4096335824
4616	0.4096169726
4617	0.4096048823
4618	0.4095962472
4619	0.4095717163
4620	0.4095543252
4621	0.4095450743
4622	0.4095345811
4623	0.4095188335
4624	0.4094988978
4625	0.4094748095
4626	0.4094519246
4627	0.4094358332
4628	0.4094257259
4629	0.4094131248
4630	0.4093987671
4631	0.4093868961
4632	0.4093679414
4633	0.4093517579
4634	0.4093257214
4635	0.4093087049
4636	0.4092973393
4637	0.4092807124
4638	0.4092633696
4639	0.409236322
4640	0.4092038181
4641	0.4091928254
4642	0.4091831469
4643	0.4091670241
4644	0.4091555748
4645	0.4091398182
4646	0.409124048
4647	0.4091147698
4648	0.4091046086
4649	0.4090943012
4650	0.4090832107
4651	0.409066828
4652	0.4090508928
4653	0.4090325658
4654	0.4090244254
4655	0.4090112467
4656	0.4089841691
4657	0.4089737303
4658	0.408939454
4659	0.4089125752
4660	0.4089038785
4661	0.4088841814
4662	0.4088616793
4663	0.4088479369
4664	0.4088367793
4665	0.4088231454
4666	0.4088057709
4667	0.4087817037
4668	0.4087633974
4669	0.4087552925
4670	0.408732774
4671	0.4087211769
4672	0.4086993009
4673	0.4086839267
4674	0.4086735201
4675	0.4086505019
4676	0.408637121
4677	0.4086281004
4678	0.408607549
4679	0.4085905746
4680	0.4085726807
4681	0.4085530983
4682	0.4085463235
4683	0.408533622
4684	0.4085185258
4685	0.4084949902
4686	0.4084765687
4687	0.4084584944
4688	0.4084453403
4689	0.408417174
4690	0.4084015016
4691	0.4083808735
4692	0.4083602448
4693	0.4083500978
4694	0.4083381778
4695	0.4083217865
4696	0.4083020811
4697	0.4082880095
4698	0.4082779967
4699	0.4082532522
4700	0.4082375683
4701	0.4082232978
4702	0.408206487
4703	0.4081956543
4704	0.4081757567
4705	0.4081589297
4706	0.4081367687
4707	0.4081047058
4708	0.4080908038
4709	0.4080832858
4710	0.408062768
4711	0.4080238217
4712	0.4080112554
4713	0.4079798855
4714	0.4079739041
4715	0.4079573733
4716	0.4079412812
4717	0.4078994104
4718	0.4078854164
4719	0.407874259
4720	0.4078423599
4721	0.4078216714
4722	0.4078068268
4723	0.4077922547
4724	0.4077575173
4725	0.4077343735
4726	0.4077229962
4727	0.4077054618
4728	0.4076996616
4729	0.4076790092
4730	0.4076584581
4731	0.4076462586
4732	0.4076293567
4733	0.4076160459
4734	0.4076020088
4735	0.4075894483
4736	0.4075768179
4737	0.407550179
4738	0.4075314384
4739	0.4075075705
4740	0.4074987556
4741	0.4074851865
4742	0.4074665693
4743	0.4074455469
4744	0.4074288541
4745	0.4074078472
4746	0.4073943441
4747	0.40738814
4748	0.4073684189
4749	0.4073523565
4750	0.407341476
4751	0.4073304994
4752	0.4073035755
4753	0.4072889703
4754	0.4072705317
4755	0.407246567
4756	0.4072302297
4757	0.4072174379
4758	0.4072021195
4759	0.4071884615
4760	0.4071723305
4761	0.4071554116
4762	0.4071412097
4763	0.4071195493
4764	0.4071065803
4765	0.407088116
4766	0.4070664888
4767	0.407047499
4768	0.4070280697
4769	0.4069930183
4770	0.4069845273
4771	0.4069730003
4772	0.4069358586
4773	0.4069088242
4774	0.406897685
4775	0.4068656324
4776	0.4068486766
4777	0.406832954
4778	0.4068149463
4779	0.4068072321
4780	0.4067943908
4781	0.406784961
4782	0.4067685888
4783	0.4067571751
4784	0.4067476999
4785	0.4067314198
4786	0.4067147274
4787	0.4066961183
4788	0.4066853983
4789	0.4066491099
4790	0.4066348415
4791	0.406624333
4792	0.406616802
4793	0.4066043159
4794	0.4065854717
4795	0.4065463962
4796	0.4065183029
4797	0.4065025542
4798	0.4064708008
4799	0.4064485128
4800	0.4064237036
4801	0.406410846
4802	0.4063983839
4803	0.4063901516
4804	0.4063788373
4805	0.406369859
4806	0.4063485941
4807	0.4063326541
4808	0.4063244807
4809	0.4063165474
4810	0.406285956
4811	0.4062709662
4812	0.4062555605
4813	0.4062395861
4814	0.4062230818
4815	0.4062108499
4816	0.4062010446
4817	0.4061832416
4818	0.4061657246
4819	0.4061500985
4820	0.4061399324
4821	0.4061151379
4822	0.4060981227
4823	0.4060882894
4824	0.4060720581
4825	0.4060619388
4826	0.4060535506
4827	0.4060302886
4828	0.4060082444
4829	0.4059976671
4830	0.4059893848
4831	0.4059780032
4832	0.4059644266
4833	0.4059437734
4834	0.4059315227
4835	0.4059161893
4836	0.4059057476
4837	0.4058971189
4838	0.4058823392
4839	0.4058711701
4840	0.4058562043
4841	0.4058362052
4842	0.4058184909
4843	0.4057994413
4844	0.4057812179
4845	0.405750835
4846	0.4057357248
4847	0.4057267052
4848	0.4057065761
4849	0.4056891498
4850	0.4056628041
4851	0.4056302965
4852	0.4056214852
4853	0.4056072731
4854	0.4056010982
4855	0.4055843928
4856	0.4055703962
4857	0.4055577105
4858	0.4055519507
4859	0.4055348293
4860	0.4055197182
4861	0.405501632
4862	0.4054908355
4863	0.4054793062
4864	0.4054679222
4865	0.4054415468
4866	0.4054285104
4867	0.4054086323
4868	0.405394703
4869	0.4053687579
4870	0.4053565621
4871	0.4053316865
4872	0.4053175811
4873	0.4053055341
4874	0.4052993566
4875	0.4052850641
4876	0.4052747331
4877	0.4052539735
4878	0.4052335795
4879	0.4052268308
4880	0.4051926519
4881	0.4051785961
4882	0.405157548
4883	0.405146471
4884	0.4051321191
4885	0.4051177935
4886	0.405103967
4887	0.405093471
4888	0.4050601729
4889	0.4050481061
4890	0.4050158839
4891	0.4050081582
4892	0.4049968309
4893	0.4049837455
4894	0.4049556656
4895	0.404948465
4896	0.4049327697
4897	0.4049169295
4898	0.404905731
4899	0.4048854382
4900	0.4048637826
4901	0.4048372319
4902	0.4048265304
4903	0.4048150835
4904	0.4048062636
4905	0.4047991546
4906	0.4047818753
4907	0.4047681028
4908	0.4047565301
4909	0.4047403383
4910	0.4047285768
4911	0.4047169425
4912	0.4046994094
4913	0.4046919331
4914	0.4046769437
4915	0.404658756
4916	0.4046533213
4917	0.4046450987
4918	0.4046149152
4919	0.4046042572
4920	0.4045896571
4921	0.4045683928
4922	0.4045536796
4923	0.404535391
4924	0.4045225706
4925	0.4045104669
4926	0.4044816894
4927	0.4044720706
4928	0.404458471
4929	0.4044352274
4930	0.4044272532
4931	0.4044030189
4932	0.4043887098
4933	0.4043815703
4934	0.4043752357
4935	0.4043657586
4936	0.4043540491
4937	0.404336367
4938	0.4043303216
4939	0.4043179127
4940	0.4043026607
4941	0.4042795951
4942	0.4042580313
4943	0.4042511446
4944	0.4042367815
4945	0.4042039437
4946	0.4041937011
4947	0.4041819071
4948	0.404166301
4949	0.4041539939
4950	0.4041377294
4951	0.4041236356
4952	0.4041031554
4953	0.4040832298
4954	0.4040707815
4955	0.4040488408
4956	0.4040411018
4957	0.4040248109
4958	0.4040169086
4959	0.4040049228
4960	0.4039904349
4961	0.4039808608
4962	0.4039600715
4963	0.4039374864
4964	0.4039201033
4965	0.4039098078
4966	0.4038911714
4967	0.4038810255
4968	0.4038666529
4969	0.4038455384
4970	0.4038342553
4971	0.4038163136
4972	0.4038113545
4973	0.4038031955
4974	0.4037849442
4975	0.4037724796
4976	0.4037585942
4977	0.4037391182
4978	0.4037227642
4979	0.4037065733
4980	0.4036957884
4981	0.4036852143
4982	0.4036678831
4983	0.4036482023
4984	0.4036343006
4985	0.403619708
4986	0.4036054491
4987	0.4035976983
4988	0.4035870306
4989	0.4035722577
4990	0.4035647526
4991	0.4035408263
4992	0.403528764
4993	0.4035154631
4994	0.4034933969
4995	0.4034844558
4996	0.4034730447
4997	0.4034602328
4998	0.4034511735
4999	0.4034184653
5000	0.4034056012
5001	0.4033991473
5002	0.4033801923
5003	0.403374617
5004	0.4033608605
5005	0.4033471339
5006	0.4033341269
5007	0.4033232966
5008	0.4033070143
5009	0.4033001803
5010	0.40329
5011	0.40328282
5012	0.4032721391
5013	0.4032605206
5014	0.4032518691
5015	0.4032356802
5016	0.40322072
5017	0.4031959884
5018	0.4031872655
5019	0.4031598388
5020	0.4031347061
5021	0.4031227945
5022	0.4031067104
5023	0.4030923483
5024	0.4030807337
5025	0.4030679198
5026	0.4030519281
5027	0.4030370217
5028	0.4030179896
5029	0.403008503
5030	0.4029977124
5031	0.402962839
5032	0.4029388532
5033	0.4029271653
5034	0.402907708
5035	0.4028984483
5036	0.4028822979
5037	0.40287379
5038	0.4028407219
5039	0.4028275101
5040	0.4028102352
5041	0.4027983718
5042	0.402781324
5043	0.4027688938
5044	0.4027571205
5045	0.402743259
5046	0.4027257774
5047	0.4027137587
5048	0.4026638908
5049	0.4026429414
5050	0.402637007
5051	0.4026012867
5052	0.4025927559
5053	0.4025793025
5054	0.4025679129
5055	0.40255257
5056	0.4025348479
5057	0.4025205812
5058	0.4025162839
5059	0.4024981265
5060	0.4024715197
5061	0.4024603278
5062	0.4024514535
5063	0.4024405679
5064	0.4024305822
5065	0.4024231364
5066	0.4024104894
5067	0.4023949052
5068	0.4023752627
5069	0.4023649917
5070	0.4023348887
5071	0.4023222589
5072	0.4022950849
5073	0.402276505
5074	0.4022644515
5075	0.4022562571
5076	0.4022366016
5077	0.4022225323
5078	0.4021866025
5079	0.4021754755
5080	0.4021632049
5081	0.4021466236
5082	0.4021293455
5083	0.4021169092
5084	0.4021111927
5085	0.4021015165
5086	0.4020927246
5087	0.4020783808
5088	0.4020646008
5089	0.4020450811
5090	0.4020124342
5091	0.4019942079
5092	0.4019826089
5093	0.4019718497
5094	0.4019462076
5095	0.4019336322
5096	0.4019218297
5097	0.4018956384
5098	0.4018791822
5099	0.4018652334
5100	0.4018546232
5101	0.4018443515
5102	0.4018300115
5103	0.4018177688
5104	0.4017994298
5105	0.4017750525
5106	0.4017500875
5107	0.4017331336
5108	0.4017221603
5109	0.401706437
5110	0.4016963808
5111	0.4016848251
5112	0.4016658334
5113	0.4016427931
5114	0.4016308315
5115	0.4016155288
5116	0.4015887312
5117	0.4015746901
5118	0.4015646956
5119	0.4015416736
5120	0.401517493
5121	0.4015042124
5122	0.4014843773
5123	0.4014687326
5124	0.4014563457
5125	0.4014484038
5126	0.4014364204
5127	0.4014123083
5128	0.4013971392
5129	0.4013773144
5130	0.4013619071
5131	0.4013534444
5132	0.4013295918
5133	0.4013091866
5134	0.4012876954
5135	0.4012808153
5136	0.4012696763
5137	0.4012487412
5138	0.4012397355
5139	0.4012295334
5140	0.4012172508
5141	0.4012139033
5142	0.4012003271
5143	0.4011890829
5144	0.4011772674
5145	0.4011599234
5146	0.401146158
5147	0.4011294793
5148	0.4011152866
5149	0.4011039998
5150	0.4010860767
5151	0.401067949
5152	0.4010498118
5153	0.4010336184
5154	0.4010126961
5155	0.4010011769
5156	0.400984
5157	0.4009708399
5158	0.4009555672
5159	0.4009479008
5160	0.4009370519
5161	0.4009300005
5162	0.4009255845
5163	0.4009152246
5164	0.4008925846
5165	0.4008791667
5166	0.4008648815
5167	0.4008555825
5168	0.4008441902
5169	0.4008290249
5170	0.4008088156
5171	0.4007882323
5172	0.4007724063
5173	0.400753172
5174	0.4007453613
5175	0.4007396416
5176	0.4007113163
5177	0.4007010157
5178	0.4006891294
5179	0.4006729449
5180	0.4006635595
5181	0.4006524152
5182	0.4006397004
5183	0.4006234293
5184	0.4006103059
5185	0.4006031624
5186	0.4005965709
5187	0.4005883146
5188	0.4005783471
5189	0.4005712976
5190	0.400555486
5191	0.400546529
5192	0.400525483
5193	0.4005050189
5194	0.4004865187
5195	0.4004566974
5196	0.4004441756
5197	0.4004264884
5198	0.4004115406
5199	0.4004014309
5200	0.4003930343
5201	0.4003771213
5202	0.4003680251
5203	0.4003549363
5204	0.400324972
5205	0.4003112288
5206	0.4002976855
5207	0.4002837428
5208	0.4002674488
5209	0.4002530011
5210	0.4002371439
5211	0.4002215733
5212	0.4002088113
5213	0.4002006812
5214	0.400179661
5215	0.4001639072
5216	0.4001544664
5217	0.4001407521
5218	0.4001118022
5219	0.4001026158
5220	0.4000813206
5221	0.4000631038
5222	0.4000536646
5223	0.4000365926
5224	0.4000168756
5225	0.4000081467
5226	0.399997139
5227	0.3999713924
5228	0.3999580508
5229	0.3999455432
5230	0.3999243912
5231	0.3999174657
5232	0.3999016277
5233	0.3998887809
5234	0.3998793294
5235	0.3998679058
5236	0.3998490091
5237	0.3998333046
5238	0.3998241647
5239	0.3998103113
5240	0.3997944716
5241	0.3997786566
5242	0.3997567692
5243	0.3997449573
5244	0.3997324161
5245	0.3997152004
5246	0.3997061877
5247	0.399688547
5248	0.3996655309
5249	0.3996528962
5250	0.3996351325
5251	0.3996151956
5252	0.3996007085
5253	0.3995906514
5254	0.3995748224
5255	0.3995636384
5256	0.3995422708
5257	0.3995222554
5258	0.3995072574
5259	0.3994967307
5260	0.399485377
5261	0.3994742768
5262	0.3994566179
5263	0.3994404931
5264	0.399422565
5265	0.3994101731
5266	0.3993969652
5267	0.39938869
5268	0.3993728377
5269	0.3993666122
5270	0.3993572497
5271	0.399348059
5272	0.3993256977
5273	0.399311273
5274	0.3992970297
5275	0.3992879945
5276	0.3992598261
5277	0.3992481121
5278	0.399240743
5279	0.3992281215
5280	0.3992178984
5281	0.3992001471
5282	0.3991865165
5283	0.39917582
5284	0.3991596132
5285	0.3991496609
5286	0.3991417643
5287	0.3991294967
5288	0.3991113703
5289	0.3990958553
5290	0.399081175
5291	0.3990713265
5292	0.399056783
5293	0.399048577
5294	0.3990272607
5295	0.3990108578
5296	0.3989953661
5297	0.3989690603
5298	0.3989596402
5299	0.3989500087
5300	0.3989228458
5301	0.398908277
5302	0.3988993898
5303	0.3988910294
5304	0.3988768337
5305	0.3988630593
5306	0.3988524326
5307	0.39883995
5308	0.3988031196
5309	0.3987848309
5310	0.3987735785
5311	0.3987510065
5312	0.3987394023
5313	0.3987280465
5314	0.3987111082
5315	0.3987020041
5316	0.3986864651
5317	0.3986759581
5318	0.3986634707
5319	0.3986463084
5320	0.3986333145
5321	0.3986120602
5322	0.3986045345
5323	0.3985874091
5324	0.3985622822
5325	0.3985442834
5326	0.398535654
5327	0.3985261564
5328	0.3985179183
5329	0.3985087951
5330	0.398487279
5331	0.3984765502
5332	0.3984675978
5333	0.398442108
5334	0.3984329475
5335	0.3984128694
5336	0.3983999915
5337	0.3983804854
5338	0.3983616398
5339	0.3983423986
5340	0.3983314326
5341	0.3983167458
5342	0.3983089789
5343	0.3982993337
5344	0.3982854338
5345	0.398271564
5346	0.398258224
5347	0.3982478731
5348	0.3982051035
5349	0.3981897232
5350	0.3981799543
5351	0.398171228
5352	0.3981591076
5353	0.3981406143
5354	0.3981233601
5355	0.398108973
5356	0.3981002424
5357	0.3980760933
5358	0.398061755
5359	0.3980467948
5360	0.3980302977
5361	0.3980144595
5362	0.3979922576
5363	0.3979750241
5364	0.3979668722
5365	0.3979567604
5366	0.397912557
5367	0.3979023894
5368	0.3978649102
5369	0.3978506379
5370	0.397835425
5371	0.3978275917
5372	0.3978173293
5373	0.397800271
5374	0.3977950705
5375	0.3977838293
5376	0.3977733159
5377	0.3977600795
5378	0.3977424544
5379	0.3977317508
5380	0.3977027606
5381	0.3976882815
5382	0.3976768747
5383	0.3976639447
5384	0.3976553286
5385	0.3976374377
5386	0.3976325562
5387	0.3976189022
5388	0.3975893907
5389	0.3975740956
5390	0.3975664189
5391	0.3975467987
5392	0.3975316085
5393	0.3975124663
5394	0.3974977815
5395	0.3974854518
5396	0.3974773282
5397	0.3974639354
5398	0.3974464233
5399	0.3974393055
5400	0.3974222201
5401	0.3974075069
5402	0.3973838543
5403	0.3973745603
5404	0.3973549563
5405	0.3973289212
5406	0.3973162823
5407	0.3973039888
5408	0.3972873299
5409	0.3972672973
5410	0.3972521853
5411	0.3972363646
5412	0.3972191572
5413	0.3971975384
5414	0.397187255
5415	0.3971755675
5416	0.3971623613
5417	0.3971506392
5418	0.3971357799
5419	0.3971281328
5420	0.397118938
5421	0.3971014686
5422	0.3970857341
5423	0.3970644559
5424	0.3970550519
5425	0.3970440243
5426	0.3970364481
5427	0.3970151175
5428	0.3970006986
5429	0.3969891054
5430	0.3969789166
5431	0.3969635243
5432	0.3969410308
5433	0.3969312152
5434	0.3969191404
5435	0.3969102953
5436	0.3968977749
5437	0.3968751134
5438	0.3968636858
5439	0.3968505044
5440	0.3968388919
5441	0.3968267041
5442	0.3968155497
5443	0.3968038942
5444	0.3967950977
5445	0.3967822141
5446	0.3967657065
5447	0.3967563305
5448	0.3967326066
5449	0.3967215371
5450	0.3967146041
5451	0.3966930732
5452	0.3966797241
5453	0.3966664719
5454	0.3966543457
5455	0.3966445478
5456	0.3966374525
5457	0.3966295833
5458	0.3966167942
5459	0.3965894565
5460	0.3965695643
5461	0.3965543536
5462	0.3965276433
5463	0.3965070475
5464	0.3964925358
5465	0.3964775052
5466	0.3964513779
5467	0.3964229751
5468	0.3964063704
5469	0.3963903018
5470	0.3963816795
5471	0.396373489
5472	0.3963500606
5473	0.3963391388
5474	0.3963289578
5475	0.3962997327
5476	0.3962845256
5477	0.396274726
5478	0.3962599328
5479	0.3962520333
5480	0.3962451198
5481	0.3962340431
5482	0.396223335
5483	0.3962158486
5484	0.3961936177
5485	0.3961835738
5486	0.3961744964
5487	0.3961512592
5488	0.3961405583
5489	0.3961314527
5490	0.3961239483
5491	0.3960970616
5492	0.3960894172
5493	0.3960738611
5494	0.3960607878
5495	0.3960449742
5496	0.396033929
5497	0.3960259799
5498	0.396015316
5499	0.3960051694
5500	0.3959802014
5501	0.3959667891
5502	0.3959510165
5503	0.3959413692
5504	0.3959328499
5505	0.3959227089
5506	0.3959086852
5507	0.3958961833
5508	0.3958842179
5509	0.3958763928
5510	0.3958429809
5511	0.3958325795
5512	0.3958174655
5513	0.3958095757
5514	0.3957911488
5515	0.3957795118
5516	0.3957736035
5517	0.3957679236
5518	0.3957571929
5519	0.3957503736
5520	0.395726699
5521	0.3957117371
5522	0.3957027239
5523	0.3956858068
5524	0.3956781839
5525	0.3956632249
5526	0.3956512237
5527	0.3956271121
5528	0.3956061757
5529	0.3955903357
5530	0.3955673208
5531	0.3955515464
5532	0.3955429748
5533	0.3955209905
5534	0.3955078161
5535	0.3954839415
5536	0.3954704175
5537	0.3954625674
5538	0.3954497189
5539	0.3954396979
5540	0.3954283701
5541	0.3954062792
5542	0.3953954434
5543	0.3953852706
5544	0.3953687765
5545	0.3953548896
5546	0.3953352288
5547	0.3953236927
5548	0.3953129766
5549	0.3953047813
5550	0.3952898549
5551	0.3952792047
5552	0.395249588
5553	0.3952397864
5554	0.3952275208
5555	0.3952134002
5556	0.3952002517
5557	0.3951889281
5558	0.3951777279
5559	0.3951530974
5560	0.39514089
5561	0.3951264332
5562	0.3951126
5563	0.3950911456
5564	0.3950768845
5565	0.395066471
5566	0.3950452311
5567	0.3950386713
5568	0.3950189427
5569	0.395006847
5570	0.3949907087
5571	0.3949730972
5572	0.3949383275
5573	0.3949301079
5574	0.3949206976
5575	0.3949101109
5576	0.3949034814
5577	0.3948935617
5578	0.3948806725
5579	0.3948640472
5580	0.3948497882
5581	0.394837569
5582	0.3948282882
5583	0.3948185702
5584	0.3947986024
5585	0.3947864627
5586	0.3947729853
5587	0.3947621649
5588	0.3947494019
5589	0.3947381664
5590	0.3947318218
5591	0.3947233126
5592	0.3947082211
5593	0.3946998515
5594	0.3946923826
5595	0.3946825778
5596	0.3946555432
5597	0.3946317705
5598	0.3946169167
5599	0.3946059351
5600	0.394584012
5601	0.3945666254
5602	0.3945576256
5603	0.3945456964
5604	0.394535344
5605	0.3945203463
5606	0.394508651
5607	0.3944895039
5608	0.3944659594
5609	0.3944331911
5610	0.3944203515
5611	0.3944013817
5612	0.394389719
5613	0.3943801694
5614	0.3943703801
5615	0.3943474397
5616	0.3943357911
5617	0.3943254207
5618	0.3943171685
5619	0.3943103696
5620	0.3942984947
5621	0.3942887188
5622	0.3942735813
5623	0.3942484782
5624	0.3942375615
5625	0.3942214977
5626	0.3942156326
5627	0.3942030009
5628	0.394191428
5629	0.3941715107
5630	0.3941626107
5631	0.3941431373
5632	0.3941228738
5633	0.3941116356
5634	0.3941038725
5635	0.3940869483
5636	0.3940797726
5637	0.394068197
5638	0.3940584441
5639	0.3940524612
5640	0.3940321201
5641	0.3940201678
5642	0.394012331
5643	0.3939893298
5644	0.3939694609
5645	0.3939510995
5646	0.393941876
5647	0.3939301894
5648	0.3939228368
5649	0.3939160546
5650	0.3939051866
5651	0.3938952493
5652	0.393882448
5653	0.3938729119
5654	0.3938672688
5655	0.3938556517
5656	0.3938417333
5657	0.3938258635
5658	0.3938138187
5659	0.3938009165
5660	0.3937922026
5661	0.3937803341
5662	0.3937702622
5663	0.393738259
5664	0.3937244484
5665	0.3937018884
5666	0.3936872946
5667	0.3936767228
5668	0.3936612913
5669	0.3936520925
5670	0.3936421498
5671	0.3936279051
5672	0.3936125148
5673	0.3936012394
5674	0.3935896982
5675	0.3935820938
5676	0.3935703793
5677	0.393557081
5678	0.3935480306
5679	0.3935350468
5680	0.3935264809
5681	0.3935157799
5682	0.3934879613
5683	0.3934767079
5684	0.3934607222
5685	0.3934545227
5686	0.3934438468
5687	0.3934334747
5688	0.3934135521
5689	0.3934061424
5690	0.3933962204
5691	0.3933868216
5692	0.3933781528
5693	0.3933663171
5694	0.3933505319
5695	0.3933215496
5696	0.3933092998
5697	0.3932826572
5698	0.3932720121
5699	0.3932614025
5700	0.3932445961
5701	0.3932238988
5702	0.3932073176
5703	0.3931934273
5704	0.3931774907
5705	0.3931705386
5706	0.3931522785
5707	0.3931259378
5708	0.3931135254
5709	0.3931039267
5710	0.3930978386
5711	0.3930861883
5712	0.3930721656
5713	0.3930593255
5714	0.3930527442
5715	0.3930410707
5716	0.3930194616
5717	0.3930103306
5718	0.3930021463
5719	0.3929866507
5720	0.3929620329
5721	0.3929467089
5722	0.3929297395
5723	0.3929214155
5724	0.3929111455
5725	0.3928997391
5726	0.3928891638
5727	0.3928620736
5728	0.3928546941
5729	0.3928455003
5730	0.3928384332
5731	0.3928244912
5732	0.3928157421
5733	0.3927975071
5734	0.3927765994
5735	0.3927669703
5736	0.392747527
5737	0.3927291483
5738	0.3927190052
5739	0.392707173
5740	0.3926965646
5741	0.3926886164
5742	0.3926798708
5743	0.3926565043
5744	0.3926328823
5745	0.3926189516
5746	0.3926052114
5747	0.3925924831
5748	0.392566409
5749	0.3925595254
5750	0.3925454466
5751	0.3925378311
5752	0.3925235341
